"","sp","x","y","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"116","cirrhosus",-62.49,-5.95,26.605167388916,9.64166641235352,80.240234375,30.4150371551514,32.8120002746582,20.7959995269775,12.0160007476807,26.3326663970947,26.5620002746582,26.9926681518555,26.3326663970947,2128,288,50,48.2019653320312,809,192,451,809
"117","cirrhosus",-62.16,-5.65,26.7608337402344,9.50033283233643,81.8994293212891,29.2948703765869,32.7999992370605,21.2000007629395,11.5999984741211,26.466667175293,26.75,27.1413326263428,26.466667175293,2185,287,60,46.2278785705566,817,216,449,817
"118","cirrhosus",-62.19,-5.64,26.7469997406006,9.50266647338867,81.6941833496094,28.8954372406006,32.7999992370605,21.1680011749268,11.6319980621338,26.4659996032715,26.7320003509521,27.1153335571289,26.4659996032715,2180,287,58,46.5696220397949,817,213,449,817
"119","cirrhosus",-62.19,-5.62,26.7565002441406,9.47566604614258,81.7713851928711,29.4217987060547,32.7879981994629,21.2000007629395,11.5879974365234,26.4739990234375,26.7293319702148,27.1373329162598,26.4739990234375,2198,288,60,46.2972564697266,820,217,451,820
"120","cirrhosus",-38.7619,-5.6081,27.6708335876465,10.4130001068115,79.9769515991211,80.1470947265625,34.4360008239746,21.4160003662109,13.0200004577637,27.4599990844727,27.9153327941895,28.6299991607666,26.67799949646,774,198,2,107.854103088379,491,9,93,181
"121","cirrhosus",-61.94,-5.27,26.8373336791992,9.23666667938232,83.2432098388672,29.6102390289307,32.6040000915527,21.507999420166,11.0960006713867,26.5499992370605,26.8106670379639,27.2199993133545,26.5499992370605,2340,299,74,44.4849433898926,858,252,468,858
"122","cirrhosus",-73.1612,-5.2505,26.0831661224365,9.69433403015137,82.4348068237305,43.482852935791,31.7159996032715,19.9559993743896,11.7600002288818,26.1920013427734,25.6506671905518,26.5459995269775,25.4913330078125,2626,298,114,30.2031764984131,850,384,717,401
"123","cirrhosus",-61.96,-5.25,26.8153324127197,9.25066661834717,83.3393478393555,29.0337944030762,32.5999984741211,21.5,11.0999984741211,26.5326671600342,26.7953338623047,27.1786670684814,26.5326671600342,2354,300,74,44.122631072998,859,258,469,859
"124","cirrhosus",-40.6667,-5.1667,25.9195003509521,10.8283338546753,75.7014236450195,99.4451217651367,33.2120018005371,18.9079990386963,14.3040027618408,25.3713340759277,26.1919994354248,27.1679992675781,24.9153327941895,799,231,2,116.672798156738,555,10,131,33
"125","cirrhosus",-39.0192,-4.9667,26.8008327484131,9.76966667175293,80.3691024780273,59.2566833496094,33.1359977722168,20.9799995422363,12.1559982299805,26.3759994506836,26.9586658477783,27.507999420166,26.0726661682129,847,201,3,100.302040100098,512,12,103,223
"126","cirrhosus",-73.6669,-4.9079,26.5176658630371,9.6813325881958,83.0873184204102,43.2387008666992,32.1359977722168,20.4839992523193,11.6519985198975,26.6259994506836,26.0966663360596,26.9886665344238,25.9373321533203,2546,267,127,23.3779354095459,786,429,673,444
"127","cirrhosus",-73.95,-4.67,26.5631656646729,9.85699939727783,83.5339050292969,42.0871086120605,32.2999992370605,20.5,11.7999992370605,26.6613330841064,26.1653327941895,27.0213317871094,26,2447,257,127,20.762134552002,723,429,661,439
"128","cirrhosus",-61.27,-4.61,26.9048328399658,8.85966682434082,84.3777694702148,31.7805328369141,32.4000015258789,21.8999996185303,10.5000019073486,26.6840000152588,27.0540008544922,27.3353328704834,26.5839996337891,2471,308,87,40.4721450805664,881,296,485,871
"133","cirrhosus",-71.7833,-4.45,26.2141666412354,8.97566604614258,81.7158203125,43.3075790405273,31.5160007476807,20.5319995880127,10.984001159668,26.32200050354,25.8433322906494,26.6793327331543,25.6126670837402,2726,306,144,23.8995380401611,858,468,672,480
"134","cirrhosus",-60.94,-4.41,26.8964996337891,8.73366737365723,83.9775695800781,34.9635620117188,32.2999992370605,21.8999996185303,10.3999996185303,26.6406669616699,27.0520000457764,27.3853340148926,26.5486679077148,2420,300,90,40.3319511413574,861,290,459,856
"138","cirrhosus",-62.38,-4.26,26.6926670074463,8.72333335876465,86.4038467407227,27.6992111206055,31.9160003662109,21.8199996948242,10.0960006713867,26.6373329162598,26.7426662445068,27.0306663513184,26.3846664428711,2570,318,97,39.1408920288086,901,315,654,512
"139","cirrhosus",-62.39,-4.23,26.7169990539551,8.72466659545898,86.3828353881836,27.5384635925293,31.9440002441406,21.8439998626709,10.1000003814697,26.5273323059082,26.765998840332,27.0520000457764,26.4080009460449,2586,321,96,39.0375366210938,909,317,655,519
"141","cirrhosus",-56.8467,-4.0664,26.6381664276123,8.95699977874756,77.0560836791992,58.3464393615723,32.6319999694824,21.007999420166,11.6240005493164,26.0453338623047,26.8566665649414,27.486665725708,26.0453338623047,2268,324,71,50.2679786682129,920,254,331,920
"142","cirrhosus",-77.751,-4.022,26.7623329162598,10.0953330993652,89.3075942993164,35.185604095459,32.4040031433105,21.1000003814697,11.3040027618408,26.6806659698486,26.3420009613037,27.0820007324219,26.2353343963623,2254,233,153,14.8104000091553,676,478,550,537
"143","cirrhosus",-77.3333,-4,26.8605003356934,10.2463331222534,91.1919860839844,29.0935916900635,32.4120025634766,21.1760005950928,11.2360019683838,26.7253341674805,26.554666519165,27.1440010070801,26.4313335418701,2302,233,151,14.1084146499634,670,482,587,535
"144","cirrhosus",-41.7092,-3.9283,27.2388324737549,11.5550003051758,76.6653442382812,84.3064346313477,35.0919990539551,20.0200004577637,15.0719985961914,26.5599994659424,27.9379997253418,28.3239994049072,26.3906669616699,1331,307,10,99.7544403076172,808,37,51,764
"145","cirrhosus",-38.5325,-3.7281,26.5739040374756,7.32061386108398,79.6174392700195,52.7170677185059,30.9157886505127,21.7210521697998,9.19473648071289,26.4385967254639,26.8710517883301,27.2201747894287,25.8745613098145,1600,346,14,90.8567581176758,915,55,183,253
"146","cirrhosus",-52.37,-3.65,25.5031661987305,9.66433334350586,79.8969421386719,51.3972320556641,31.8559989929199,19.7600002288818,12.0959987640381,25.029333114624,26.1373329162598,26.2513332366943,24.978666305542,2071,378,32,71.2071838378906,996,127,157,943
"148","cirrhosus",-39.5769,-3.4939,26.154167175293,9.68433284759521,79.3797836303711,61.0691566467285,32.3919982910156,20.1919994354248,12.1999988555908,25.9846668243408,26.2726669311523,26.9099998474121,25.449333190918,1079,283,4,112.392860412598,723,17,129,210
"149","cirrhosus",-72.1333,-3.4333,26.2748336791992,8.86366653442383,82.8999710083008,44.496036529541,31.503999710083,20.8119983673096,10.6920013427734,26.2553329467773,25.8819999694824,26.7620010375977,25.660665512085,3008,328,172,21.6907024383545,933,553,717,567
"150","cirrhosus",-60.2817,-3.4247,26.8724994659424,7.79966688156128,82.7990112304688,44.7753295898438,32.0480003356934,22.6280002593994,9.42000007629395,26.4553337097168,27.1266670227051,27.482666015625,26.4006671905518,2188,292,52,49.5839347839355,855,212,365,849
"151","cirrhosus",-71.8167,-3.3333,26.2450008392334,8.67000007629395,82.5399856567383,44.280704498291,31.3759994506836,20.8719997406006,10.503999710083,26.224666595459,25.8746662139893,26.7239990234375,25.6326675415039,3004,325,168,21.8443431854248,939,560,700,562
"152","cirrhosus",-50.3411,-3.3119,26.0879993438721,9.3700008392334,83.9906845092773,45.363582611084,31.9680004119873,20.8120002746582,11.1560001373291,25.6000003814697,26.3693332672119,26.6520004272461,25.4773330688477,2276,421,33,77.8714370727539,1171,124,187,1120
"153","cirrhosus",-72.706,-3.199,26.1178340911865,9.25833320617676,84.2585906982422,45.7853736877441,31.503999710083,20.5160007476807,10.9879989624023,26.0953330993652,25.6593341827393,26.6093330383301,25.4799995422363,3178,341,201,18.9272975921631,976,615,758,659
"154","cirrhosus",-60.025,-3.1019,27.068000793457,8.37066650390625,81.0168991088867,54.5460586547852,32.7000007629395,22.3680000305176,10.3320007324219,26.5593338012695,27.4073333740234,27.8199996948242,26.5306663513184,2314,309,67,47.980541229248,903,247,383,881
"155","cirrhosus",-55.1262,-3.0883,26.5755004882812,8.15966606140137,78.7005004882812,60.6865577697754,32.0639991760254,21.6960010528564,10.3679981231689,26.0340003967285,27.3246669769287,27.3360004425049,26.0300006866455,1859,304,36,62.1718063354492,838,146,185,781
"156","cirrhosus",-59.9667,-2.8833,26.4991664886475,8.06566619873047,81.1109008789062,48.9176177978516,31.9119987487793,21.9680004119873,9.94399833679199,26.0706672668457,26.7113342285156,27.199333190918,26.0400009155273,2309,304,69,46.4320526123047,885,250,390,857
"157","cirrhosus",-55.1667,-2.8167,26.5028324127197,8.32233333587646,77.0586395263672,63.2435302734375,32.2080001831055,21.4079990386963,10.8000011444092,25.9753341674805,27.2379989624023,27.2893333435059,25.9753322601318,1812,305,32,65.4867401123047,840,128,171,401
"158","cirrhosus",-55.0333,-2.75,26.3990001678467,7.92266702651978,77.5819320678711,62.5286979675293,31.7679996490479,21.5559997558594,10.2119998931885,25.8806667327881,27.1459999084473,27.1459999084473,25.8719997406006,1867,312,35,65.1384506225586,860,134,134,442
"159","cirrhosus",-76.11,-2.58,25.5911674499512,10.0183334350586,88.6892013549805,44.174732208252,31.1760005950928,19.8799991607666,11.2960014343262,25.3326663970947,25.9893341064453,26.0359992980957,24.9653339385986,2998,333,183,17.5150127410889,893,622,628,811
"160","cirrhosus",-57.76,-2.54,27.1866664886475,8.67533302307129,77.0455856323242,65.3532562255859,33.2760009765625,22.0160007476807,11.2600002288818,26.5906658172607,27.9599990844727,28.1526660919189,26.5906658172607,2026,304,46,56.0229606628418,861,201,230,861
"161","cirrhosus",-59.7278,-2.4072,26.4080009460449,8.10200023651123,80.7615661621094,49.0078964233398,31.8239994049072,21.7919998168945,10.0319995880127,26.0806674957275,26.5786666870117,27.1226654052734,25.9680004119873,2369,315,98,40.247802734375,906,318,405,801
"162","cirrhosus",-60.0342,-2.4058,26.3381671905518,8.14966678619385,81.5945739746094,46.326473236084,31.7280006408691,21.7399997711182,9.98800086975098,26.033332824707,26.4893341064453,27.007999420166,25.945333480835,2409,321,100,38.8059387207031,915,329,427,787
"164","cirrhosus",-56.07,-2.15,27.0594997406006,8.82833385467529,78.126838684082,66.9113998413086,33.2560005187988,21.9559993743896,11.3000011444092,26.457332611084,27.8066673278809,28.0206680297852,26.4473323822021,2090,339,34,65.2621917724609,956,139,197,895
"165","cirrhosus",-46.6723,-1.9241,26.0209999084473,8.89266681671143,83.1090316772461,40.5420875549316,31.5839996337891,20.8839988708496,10.7000007629395,25.7660007476807,26.4886665344238,26.6213340759277,25.6833343505859,2187,407,33,69.0516662597656,1026,120,140,1023
"166","cirrhosus",-55,-1.8333,26.6941661834717,8.62566661834717,79.426025390625,63.9175224304199,32.6240005493164,21.7639999389648,10.8600006103516,26.1140003204346,27.431999206543,27.5566673278809,26.1140003204346,1804,312,46,63.5676040649414,835,158,197,835
"167","cirrhosus",-54.4667,-1.7667,26.4836654663086,8.64066696166992,78.8669967651367,68.6284408569336,32.5599975585938,21.6040000915527,10.955997467041,25.986665725708,27.2646656036377,27.4386653900146,25.8579998016357,1719,302,35,67.9659805297852,823,128,147,816
"169","cirrhosus",-76.6826,-1.452,25.1014995574951,9.58833312988281,87.1666641235352,51.0388870239258,30.6599998474121,19.6599998474121,11,24.7773323059082,25.5559997558594,25.5953330993652,24.3586673736572,3641,403,228,18.4658088684082,1106,694,743,1025
"170","cirrhosus",-48.4833,-1.45,26.6153335571289,7.78266668319702,84.0097885131836,42.0210952758789,31.3479995727539,22.0839996337891,9.26399993896484,26.1173324584961,27.1193332672119,27.1646671295166,26.1173324584961,2912,442,95,55.9874267578125,1268,312,410,1268
"171","cirrhosus",-48.4375,-1.4189,26.5246658325195,7.6899995803833,83.9153213500977,41.5692710876465,31.2280006408691,22.064001083374,9.16399955749512,26.0486660003662,27.038667678833,27.0740013122559,26.0486660003662,2766,438,91,60.2226066589355,1249,292,392,1249
"172","cirrhosus",-76.6821,-1.0681,24.9388332366943,9.50899982452393,87.2065353393555,50.3146629333496,30.4559993743896,19.5520000457764,10.9039993286133,24.5939998626709,25.3713321685791,25.4433326721191,24.2193336486816,3628,400,227,18.6496772766113,1112,687,748,1010
"173","cirrhosus",-76.6823,-1.0131,24.9333324432373,9.49399948120117,87.1969223022461,50.2083587646484,30.431999206543,19.5440006256104,10.8879985809326,24.5873336791992,25.3666667938232,25.4393329620361,24.2159996032715,3620,399,226,18.6562118530273,1111,686,748,1007
"174","cirrhosus",-62.05,-1,26.3120002746582,8.71466636657715,87.356315612793,33.3447113037109,31.4759998321533,21.5,9.97599983215332,26.0353336334229,26.7173328399658,26.7173328399658,25.8920001983643,2709,366,148,32.5912132263184,1004,489,489,892
"175","cirrhosus",-76.6732,-0.9694,24.8680000305176,9.48333358764648,87.484619140625,50.1105117797852,30.3439998626709,19.503999710083,10.8400001525879,24.517333984375,25.2973327636719,25.3733329772949,24.1560001373291,3618,398,224,18.6335525512695,1110,685,747,1007
"176","cirrhosus",-62.9167,-0.9667,26.1393337249756,8.97533321380615,87.5130157470703,34.0617866516113,31.2959995269775,21.0400009155273,10.2559986114502,26.1553325653076,26.2986660003662,26.4693336486816,25.6946659088135,2377,307,129,32.363842010498,864,412,430,605
"177","cirrhosus",-76.6826,-0.9511,24.8759994506836,9.46466636657715,87.1837310791016,50.2395820617676,30.3640003204346,19.507999420166,10.8560009002686,24.5233325958252,25.3106670379639,25.3880004882812,24.1639995574951,3595,394,224,18.4226818084717,1101,683,746,995
"178","cirrhosus",-52.5283,-0.8667,26.4950008392334,9.10666656494141,81.1645812988281,63.0087242126465,32.7280006408691,21.507999420166,11.2200012207031,26.0873336791992,27.3479995727539,27.3479995727539,25.7973327636719,2226,323,49,53.9708213806152,925,183,183,757
"179","cirrhosus",-76.7121,-0.8636,24.7351665496826,9.43633270263672,87.5355529785156,49.1097831726074,30.2000007629395,19.4200000762939,10.7800006866455,24.3780002593994,25.1513328552246,25.238000869751,24.0453338623047,3629,398,226,18.608039855957,1116,689,754,1004
"180","cirrhosus",-76.6818,-0.7603,24.6601676940918,9.39433288574219,87.3728866577148,49.1703147888184,30.1119995117188,19.3599987030029,10.7520008087158,24.296667098999,25.0773334503174,25.1713333129883,23.974666595459,3584,391,222,18.2424297332764,1098,683,750,988
"181","cirrhosus",-76.4333,-0.6833,25.0666675567627,9.42333316802979,86.8670120239258,51.9639358520508,30.5559997558594,19.7080001831055,10.8479995727539,24.699333190918,25.5266666412354,25.6180000305176,24.3439998626709,3361,360,205,18.1953544616699,1028,641,703,910
"182","cirrhosus",-76.3972,-0.63333,25.1193332672119,9.41133308410645,86.5967330932617,52.2565307617188,30.6119995117188,19.7439994812012,10.8680000305176,24.7566661834717,25.5799999237061,25.673999786377,24.3926658630371,3321,355,202,18.2360191345215,1016,631,695,895
"183","cirrhosus",-79.3647,-0.5864,24.3146667480469,8.32133293151855,77.8859252929688,76.6142349243164,30.0400009155273,19.3559989929199,10.6840019226074,25.2853336334229,23.466667175293,25.2853336334229,23.466667175293,2615,520,36,88.9136276245117,1457,125,1457,125
"184","cirrhosus",-76.5217,-0.3859,25.0123329162598,9.30066680908203,86.9221267700195,51.4945411682129,30.42799949646,19.7280006408691,10.6999988555908,24.6313323974609,25.4526672363281,25.5686664581299,24.3159999847412,3323,344,208,17.0225067138672,1004,659,724,854
"185","cirrhosus",-79.6333,-0.1667,24.5365009307861,8.10700035095215,79.6365509033203,62.2596282958984,29.8239994049072,19.6440010070801,10.1799983978271,25.0326671600342,23.9606666564941,25.3439998626709,23.9099998474121,2136,450,19,97.1626205444336,1266,78,953,90
"186","cirrhosus",-76.3,-0.0333,25.121166229248,9.37033367156982,86.8266525268555,53.7601165771484,30.6480007171631,19.8559989929199,10.7920017242432,24.7373332977295,25.5793342590332,25.7119998931885,24.4266662597656,3582,380,206,21.4704399108887,1118,650,747,900
"187","cirrhosus",-51,0.25,27.0598335266113,8.91166687011719,76.3508148193359,83.1110458374023,33.8120002746582,22.1400012969971,11.6719989776611,26.1873340606689,28.1886653900146,28.1886653900146,26.1486663818359,2209,363,22,68.8601760864258,1026,103,103,920
"188","cirrhosus",-75.3333,0.4667,25.4303340911865,8.95199966430664,79.7861022949219,70.2900085449219,31.3799991607666,20.1599998474121,11.2199993133545,25.0413341522217,26.1073341369629,26.1073341369629,24.4273338317871,2939,346,102,32.4209289550781,1010,399,399,893
"189","cirrhosus",-51.25,0.95,26.4758338928223,8.24633312225342,76.0451202392578,77.5370178222656,32.7719993591309,21.92799949646,10.8439998626709,25.9146671295166,27.5226669311523,27.5226669311523,25.5799999237061,2260,341,30,62.4513130187988,970,118,118,893
"190","cirrhosus",-65,1,26.1361656188965,10.4396667480469,90.6535797119141,36.2788581848145,32.0279998779297,20.511999130249,11.5160007476807,25.6606674194336,26.3780002593994,26.4366664886475,25.6199989318848,2577,353,134,31.9188804626465,947,445,484,809
"191","cirrhosus",-78.7115,1.0726,25.4711666107178,8.24300003051758,88.9404449462891,31.0737056732178,30.3640003204346,21.0960006713867,9.26799964904785,25.7306671142578,25.2666664123535,25.9053344726562,25.1893329620361,2440,288,108,30.4101943969727,824,392,820,498
"192","cirrhosus",-53.24,1.12,25.4378337860107,9.05233383178711,81.143180847168,60.4161987304688,31.7919998168945,20.6359996795654,11.1560001373291,25.1086654663086,26.2159996032715,26.2159996032715,24.6760005950928,2312,329,60,48.8963890075684,929,210,210,774
"193","cirrhosus",-58.7667,1.3667,26.1180000305176,8.59000015258789,78.9812545776367,56.589111328125,32.0519981384277,21.1760005950928,10.875997543335,25.5726661682129,26.7566661834717,26.9473342895508,25.5726661682129,1796,326,60,64.0430221557617,875,193,216,875
"194","cirrhosus",-51.93,1.39,25.9883327484131,8.52066707611084,78.1712417602539,68.7364349365234,32.2840003967285,21.3839988708496,10.9000015258789,25.5646667480469,26.8786659240723,26.8786659240723,25.1426658630371,2422,332,57,51.9589347839355,980,192,192,866
"195","cirrhosus",-58.7865,1.4718,26.1324996948242,8.55766677856445,78.683967590332,56.8932723999023,32.0519981384277,21.1760005950928,10.875997543335,25.5779991149902,26.7700004577637,26.9633331298828,25.5779991149902,1772,323,61,66.6850280761719,884,191,208,884
"196","cirrhosus",-52.49,1.6,25.8624992370605,8.8236665725708,79.4925003051758,63.6052551269531,32.2519989013672,21.1520004272461,11.0999984741211,25.5046672821045,26.6826667785645,26.6826667785645,25.0653324127197,2428,326,60,49.1214256286621,963,211,211,833
"197","cirrhosus",-56.0921,1.9945,25.7898330688477,9.54366588592529,79.0824127197266,56.5705604553223,32.576000213623,20.507999420166,12.068000793457,25.6860008239746,26.5993328094482,26.5993328094482,25.1920013427734,1890,367,40,62.5601387023926,869,156,156,482
"198","cirrhosus",-65.3,2.08,26.5246658325195,11.1646661758423,90.7991638183594,39.1831359863281,32.9080009460449,20.6119995117188,12.2960014343262,26.0166664123535,26.7646675109863,26.8740005493164,25.9606666564941,2530,358,123,33.9745788574219,933,396,439,791
"199","cirrhosus",-56.7878,2.1753,26.0300006866455,9.04133319854736,79.898681640625,53.4584350585938,32.3079986572266,20.992000579834,11.3159980773926,25.9106674194336,26.796667098999,26.796667098999,25.4866676330566,1850,351,39,61.0282669067383,845,155,155,443
"200","cirrhosus",-65.28,2.25,26.5281658172607,11.2069997787476,90.4665756225586,39.5600662231445,33,20.6119995117188,12.3880004882812,26.0146675109863,26.7639999389648,26.8806667327881,25.9606666564941,2495,358,115,35.2460136413574,927,382,420,781
"201","cirrhosus",-59.435,2.2786,27.0020008087158,8.85933303833008,78.4567108154297,66.396614074707,33.1640014648438,21.8719997406006,11.2920017242432,26.2093334197998,26.9426670074463,27.8846664428711,26.2093334197998,1614,348,38,81.1188812255859,903,130,199,903
"202","cirrhosus",-65.1401,2.2845,26.7080001831055,11.1280002593994,89.9159851074219,39.9298439025879,33.1559982299805,20.7800006866455,12.375997543335,26.2046661376953,26.9540004730225,27.0726661682129,26.1353340148926,2483,356,113,36.654483795166,945,373,413,801
"203","cirrhosus",-65.25,2.33,26.3188343048096,11.2250003814697,90.5826263427734,39.2792930603027,32.7960014343262,20.4039993286133,12.3920021057129,25.808666229248,26.546667098999,26.6653327941895,25.7546672821045,2594,365,119,34.9674186706543,961,399,426,828
"204","cirrhosus",-59.7167,2.35,27.494499206543,9.12833213806152,79.8489456176758,69.7800216674805,33.6800003051758,22.2479991912842,11.4320011138916,26.5813331604004,27.5873336791992,28.3406658172607,26.5813331604004,1700,370,34,84.6168670654297,975,129,209,975
"205","cirrhosus",-56.6983,2.3626,26.1035003662109,9.09433364868164,80.2818832397461,53.133617401123,32.4040031433105,21.076000213623,11.3280029296875,25.992000579834,26.8613338470459,26.8613338470459,25.5526676177979,1897,365,40,60.3204002380371,859,157,157,467
"206","cirrhosus",-59.8749,2.4731,27.6126670837402,9.04533290863037,80.0755310058594,70.5355911254883,33.7000007629395,22.4039993286133,11.2960014343262,26.6746673583984,27.7360000610352,28.431999206543,26.6746673583984,1674,366,34,86.0519866943359,968,116,210,968
"207","cirrhosus",-55.6294,2.4771,25.6520004272461,9.17133331298828,81.8869018554688,54.4209976196289,31.9680004119873,20.7679996490479,11.2000007629395,25.6046676635742,26.3226661682129,26.343334197998,24.9733333587646,1887,364,42,60.2697525024414,861,168,223,454
"208","cirrhosus",-59.25,2.5167,27.2036666870117,9.08866691589355,78.2426605224609,70.4302368164062,33.5439987182617,21.92799949646,11.6159992218018,26.3533325195312,27.1546669006348,28.1433334350586,26.3533325195312,1535,341,37,84.3635406494141,879,122,180,879
"209","cirrhosus",-59.4667,2.5667,27.4860000610352,9.11666584014893,79.3858108520508,70.0303115844727,33.7599983215332,22.2759990692139,11.4839992523193,26.6093330383301,27.5186672210693,28.3739986419678,26.6093330383301,1534,347,35,86.0320739746094,885,108,190,885
"210","cirrhosus",-59.9333,2.5833,27.7131671905518,9.10833358764648,80.4623107910156,71.1139678955078,33.8199996948242,22.5,11.3199996948242,26.7566661834717,27.843334197998,28.5139999389648,26.7566661834717,1657,370,34,87.761360168457,972,105,216,972
"211","cirrhosus",-66.32,2.62,26.8118324279785,11.8403329849243,89.0250625610352,52.0603523254395,33.7999992370605,20.5,13.2999992370605,26.1140003204346,27.2053337097168,27.3466663360596,26.1000003814697,3352,443,147,36.6043930053711,1252,484,505,1153
"212","cirrhosus",-59.1667,2.75,27.2603340148926,9.21333312988281,78.9624176025391,69.7200088500977,33.6559982299805,21.988000869751,11.6679973602295,26.4286670684814,27.1793327331543,28.2053337097168,26.4286670684814,1480,341,37,86.2670364379883,859,114,172,859
"213","cirrhosus",-59.8666,2.8125,26.4340000152588,8.59933376312256,79.3589172363281,68.9082183837891,32.2960014343262,21.4599990844727,10.8360023498535,25.5526676177979,26.5013332366943,27.242000579834,25.5273323059082,1616,344,41,78.9848175048828,882,133,216,829
"214","cirrhosus",-59.1333,2.8167,27.1599998474121,9.1879997253418,78.9075927734375,69.3801727294922,33.5519981384277,21.9079990386963,11.6439990997314,26.3466663360596,27.0739994049072,28.1100006103516,26.3466663360596,1499,343,38,84.7626419067383,859,123,175,859
"216","cirrhosus",-59.6019,2.8328,27.550666809082,8.9466667175293,79.2020645141602,71.1941757202148,33.6800003051758,22.3839988708496,11.2960014343262,26.6520004272461,27.6053333282471,28.4300003051758,26.6366653442383,1540,345,35,86.0264053344727,889,115,195,812
"217","cirrhosus",-59.5167,2.8333,27.6033325195312,9.01066589355469,79.0964508056641,71.4705200195312,33.7959976196289,22.4039993286133,11.3919982910156,26.6966667175293,27.6539993286133,28.4926662445068,26.6966667175293,1510,343,32,87.7391357421875,880,105,184,880
"218","cirrhosus",-59.4167,2.8333,27.5921669006348,9.13833332061768,79.5190811157227,71.19384765625,33.8479995727539,22.3559989929199,11.492000579834,26.6986656188965,27.6253337860107,28.4906673431396,26.6986656188965,1505,344,32,87.681022644043,877,99,185,877
"219","cirrhosus",-59.343,2.8333,27.5106658935547,9.17666625976562,79.3829345703125,70.840934753418,33.7999992370605,22.2399997711182,11.5599994659424,26.6326656341553,27.5226669311523,28.4259986877441,26.6326656341553,1503,338,34,85.1114959716797,862,114,184,862
"220","cirrhosus",-59.2272,2.8333,27.3801670074463,9.22833251953125,79.0097122192383,69.9711303710938,33.7719993591309,22.0920009613037,11.6799983978271,26.5359992980957,27.3213329315186,28.3166656494141,26.5359992980957,1494,345,35,87.3112564086914,875,115,171,875
"221","cirrhosus",-59.0824,2.8333,26.6788330078125,8.40966701507568,78.0117645263672,63.5453224182129,32.5919990539551,21.8120002746582,10.7799987792969,26.0073337554932,27.3800010681152,27.576000213623,26.0073337554932,1636,340,57,72.6653366088867,857,175,187,857
"222","cirrhosus",-58.9377,2.8333,26.6300010681152,8.25733375549316,78.1648330688477,61.6136054992676,32.4160003662109,21.8519992828369,10.564001083374,26.0053329467773,27.2999992370605,27.5060005187988,26.0053329467773,1673,350,52,73.4956359863281,890,178,195,890
"223","cirrhosus",-58.7929,2.8333,26.3365001678467,8.27166652679443,78.0051651000977,60.6140174865723,32.1279983520508,21.5240001678467,10.6039981842041,25.7399997711182,26.9839992523193,27.207332611084,25.7399997711182,1681,344,46,73.6647567749023,901,174,186,901
"224","cirrhosus",-59.2971,2.8337,27.5225009918213,9.14633369445801,78.9838562011719,71.1429138183594,33.8560028076172,22.2759990692139,11.5800037384033,26.6453323364258,27.5219993591309,28.4473342895508,26.6453323364258,1480,336,34,85.6410140991211,853,109,181,853
"225","cirrhosus",-59.5333,2.8667,27.6098327636719,8.95233345031738,79.1401443481445,71.7874526977539,33.7560005187988,22.4440002441406,11.3120002746582,26.7040004730225,27.6560001373291,28.5,26.7000007629395,1490,342,34,87.0041122436523,864,108,186,794
"226","cirrhosus",-59.4833,2.8667,27.4138336181641,9.03899955749512,79.0952072143555,71.3556900024414,33.6279983520508,22.1999988555908,11.42799949646,26.5200004577637,27.4386672973633,28.3093338012695,26.5200004577637,1521,342,37,83.5306625366211,862,119,195,862
"227","cirrhosus",-59.2833,2.8667,27.3406658172607,9.09466648101807,78.8919830322266,70.5915908813477,33.6479988098145,22.1200008392334,11.5279979705811,26.4820003509521,27.3126659393311,28.2679996490479,26.4820003509521,1485,336,37,83.5033493041992,842,118,183,842
"228","cirrhosus",-59.5167,2.877,27.5581665039062,8.89366626739502,79.2661743164062,71.0596542358398,33.6360015869141,22.4160003662109,11.2200012207031,26.6646671295166,27.5979995727539,28.4326667785645,26.6506671905518,1504,344,36,86.4820098876953,865,110,190,811
"229","cirrhosus",-59.3333,2.8833,27.4759998321533,9.12333297729492,78.622314453125,71.100227355957,33.8320007324219,22.2280006408691,11.6040000915527,26.6033325195312,27.4646663665771,28.4013328552246,26.6033325195312,1496,338,36,84.8450622558594,850,110,189,850
"232","cirrhosus",-59.4833,2.9333,27.4340000152588,8.79599952697754,78.7889633178711,71.0987548828125,33.4959983825684,22.3319988250732,11.1639995574951,26.5526657104492,27.4526672363281,28.32200050354,26.5380001068115,1508,341,38,83.0694198608398,845,121,194,791
"233","cirrhosus",-59.0333,2.9667,26.5911674499512,8.2896671295166,78.1159515380859,62.7322959899902,32.3920021057129,21.7799987792969,10.612003326416,25.9440002441406,27.267333984375,27.4793338775635,25.9440002441406,1685,345,61,72.1741943359375,883,186,195,883
"234","cirrhosus",-55.3848,2.9774,25.7709999084473,9.22533321380615,81.4383316040039,59.1742095947266,32.2599983215332,20.931999206543,11.3279991149902,25.6266670227051,26.558666229248,26.558666229248,25.0699996948242,2185,381,49,55.2594451904297,934,182,182,604
"235","cirrhosus",-59.5167,3,27.36549949646,8.61299991607666,79.0763702392578,70.2986450195312,33.2680015563965,22.3759994506836,10.8920021057129,26.4966659545898,27.3913326263428,28.2339992523193,26.470666885376,1582,333,45,77.4678726196289,866,144,209,770
